"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
1317, 3.784979252510000e-01, 2.183776033272204e-05, 1.326731345372733e+00, 1.525098097667701e+01, 7.807585686319036e-04, 2.877394234588588e+05, 2.004702345655553e+00, 2.885373577208931e+06
1318, 3.900256382880000e-01, 2.183776033272204e-05, 1.326728399321208e+00, 1.518370487546110e+01, 7.716186694819756e-04, 2.877383215059008e+05, 1.982719666862414e+00, 2.883313046336892e+06
1319, 4.019253126140000e-01, 2.183776033272204e-05, 1.326722911832046e+00, 1.511665954554871e+01, 7.618943371560331e-04, 2.877372361257841e+05, 1.960956493447046e+00, 2.881273035307722e+06
1320, 4.142179315450000e-01, 2.183776033272204e-05, 1.326720231648431e+00, 1.504991194121418e+01, 7.529916958376283e-04, 2.877361586942213e+05, 1.939414571451097e+00, 2.879234790565981e+06
1321, 4.269260622260000e-01, 2.183776033272204e-05, 1.326714099843868e+00, 1.498329718705676e+01, 7.434246286057432e-04, 2.877350773846795e+05, 1.918050291705059e+00, 2.877217232867302e+06
1322, 4.400740085990000e-01, 2.183776033272204e-05, 1.326711512960725e+00, 1.491688395581703e+01, 7.348464529651045e-04, 2.877340013912720e+05, 1.896877139968003e+00, 2.875195709467646e+06
1323, 4.536879824320000e-01, 2.183776033272204e-05, 1.326705983863490e+00, 1.485047009123164e+01, 7.257405710269225e-04, 2.877329347279459e+05, 1.875871082090434e+00, 2.873189921470167e+06
1324, 4.677962949600000e-01, 2.183776033272204e-05, 1.326703591963623e+00, 1.478392755049723e+01, 7.173825623332498e-04, 2.877318770466789e+05, 1.854823617707503e+00, 2.871174921631481e+06
1325, 4.824295720830000e-01, 2.183776033272204e-05, 1.326697324712965e+00, 1.471728750858797e+01, 7.081249052158948e-04, 2.877308186610694e+05, 1.833891140129856e+00, 2.869176220714473e+06
1326, 4.976209965680000e-01, 2.183776033272204e-05, 1.326695212332317e+00, 1.465068752127469e+01, 6.999115235267108e-04, 2.877297574988400e+05, 1.813095556486835e+00, 2.867166523155348e+06
1327, 5.134065813120000e-01, 2.183776033262205e-05, 1.326689289119571e+00, 1.458394023859739e+01, 6.908611973958406e-04, 2.877287016014804e+05, 1.792400924589377e+00, 2.865170721162152e+06
1328, 5.298254783930000e-01, 2.183776033262205e-05, 1.326687197375985e+00, 1.451714519939642e+01, 6.827136237656416e-04, 2.877276577217191e+05, 1.771818178739297e+00, 2.863162642122435e+06
1329, 5.469203295140000e-01, 2.183776033262205e-05, 1.326680475551774e+00, 1.445011803987806e+01, 6.737022694014373e-04, 2.877266157932879e+05, 1.751301478740742e+00, 2.861168719762620e+06
1330, 5.647376644470000e-01, 2.183776033262205e-05, 1.326678829298767e+00, 1.438296609386420e+01, 6.658436414991751e-04, 2.877255673838457e+05, 1.730868477784708e+00, 2.859155474567955e+06
1331, 5.833283553420000e-01, 2.183776033262205e-05, 1.326672784406516e+00, 1.431545800057171e+01, 6.570257845412335e-04, 2.877245197234700e+05, 1.710482938025081e+00, 2.857152364693852e+06
1332, 6.027481362320000e-01, 2.183776033262205e-05, 1.326670968542089e+00, 1.424771184548441e+01, 6.491312367383882e-04, 2.877234803756870e+05, 1.690154736905165e+00, 2.855129977497074e+06
1333, 6.230581989500000e-01, 2.183776033262205e-05, 1.326663972941081e+00, 1.417951932275510e+01, 6.403097364889695e-04, 2.877224436353015e+05, 1.669841229746190e+00, 2.853117658405988e+06
1334, 6.443258788700000e-01, 2.183776033262205e-05, 1.326662939500213e+00, 1.411101379623421e+01, 6.326840068386004e-04, 2.877214010791254e+05, 1.649557078889580e+00, 2.851077437546810e+06
1335, 6.666254466970000e-01, 2.183776033262205e-05, 1.326656275240446e+00, 1.404192280107730e+01, 6.239277807403025e-04, 2.877203550604736e+05, 1.629264726543430e+00, 2.849045397132277e+06
1336, 6.900390259370000e-01, 2.183776033252205e-05, 1.326654542747594e+00, 1.397237991638650e+01, 6.161372140088999e-04, 2.877193154893600e+05, 1.608971235174959e+00, 2.846985663605130e+06
1337, 7.146576599530000e-01, 2.183776033252205e-05, 1.326646850044785e+00, 1.390214441794830e+01, 6.074029906318935e-04, 2.877182769966549e+05, 1.588635878619290e+00, 2.844931831377543e+06
1338, 7.405825578610000e-01, 2.183776033252205e-05, 1.326646621658466e+00, 1.383137697758336e+01, 5.999607341830116e-04, 2.877172320132381e+05, 1.568270578224624e+00, 2.842838588556182e+06
1339, 7.679265552350000e-01, 2.183776033252205e-05, 1.326639654687961e+00, 1.375973891151743e+01, 5.912003917338728e-04, 2.877161826283305e+05, 1.547840854562947e+00, 2.840749956448841e+06
1340, 7.968158341210000e-01, 2.183776033252205e-05, 1.326638275707863e+00, 1.368739479836761e+01, 5.834503780155802e-04, 2.877151399156348e+05, 1.527343247619928e+00, 2.838624238908549e+06
1341, 8.273919576770000e-01, 2.183776033252205e-05, 1.326630115031086e+00, 1.361405561006170e+01, 5.747082147819688e-04, 2.877140941679928e+05, 1.506745777617661e+00, 2.836499144653694e+06
1342, 8.598142887360000e-01, 2.183776033252205e-05, 1.326630721173445e+00, 1.353989983673933e+01, 5.672751738720341e-04, 2.877130394079536e+05, 1.486049359386157e+00, 2.834322463681678e+06
1343, 8.942628795040000e-01, 2.183776033242204e-05, 1.326622796295512e+00, 1.346455168826886e+01, 5.583645570317976e-04, 2.877119846753283e+05, 1.465230779090842e+00, 2.832148186616613e+06
1344, 9.309419431120000e-01, 2.183776033242204e-05, 1.326620943229134e+00, 1.338818035679073e+01, 5.503890082432172e-04, 2.877109369378210e+05, 1.444269437092679e+00, 2.829927145123459e+06
1345, 9.700840484090000e-01, 2.183776033242204e-05, 1.326611884631768e+00, 1.331043284712258e+01, 5.416064430138105e-04, 2.877098891612199e+05, 1.423142448082563e+00, 2.827697680540080e+06
1346, 1.011955220140000e+00, 2.183776033242204e-05, 1.326613806950161e+00, 1.323134619524308e+01, 5.342022618939027e-04, 2.877088411591887e+05, 1.401798084271076e+00, 2.825394721849469e+06
1347, 1.054913688830000e+00, 2.183776033232204e-05, 1.326605514175743e+00, 1.315362830816858e+01, 5.254556124812225e-04, 2.877078266387188e+05, 1.381048592520493e+00, 2.823175850665865e+06
1348, 1.097872157520000e+00, 2.183776033232204e-05, 1.326604096788724e+00, 1.307935696404637e+01, 5.181575731285274e-04, 2.877068647764532e+05, 1.361336281174230e+00, 2.821037020374819e+06
1349, 1.140830626210000e+00, 2.183776033232204e-05, 1.326595609625306e+00, 1.300812986907719e+01, 5.104761161798513e-04, 2.877059508503324e+05, 1.342633315201740e+00, 2.819016490873597e+06
1350, 1.183789094900000e+00, 2.183776033232204e-05, 1.326597642572879e+00, 1.294000161832499e+01, 5.043528910993631e-04, 2.877050949232883e+05, 1.324836350935678e+00, 2.817051610085637e+06
1351, 1.226747563590000e+00, 2.183776033222204e-05, 1.326590118475615e+00, 1.287448658501462e+01, 4.971652016908479e-04, 2.877042907737306e+05, 1.307906791758947e+00, 2.815201568745970e+06
1352, 1.269706032280000e+00, 2.183776033222204e-05, 1.326588438175284e+00, 1.281167285759853e+01, 4.910787161470243e-04, 2.877035288712865e+05, 1.291751513490583e+00, 2.813411736009775e+06
1353, 1.312664500970000e+00, 2.183776033222204e-05, 1.326580815548848e+00, 1.275120401961919e+01, 4.847858426804042e-04, 2.877028054691714e+05, 1.276351891306578e+00, 2.811713835685556e+06
1354, 1.355622969660000e+00, 2.183776033222204e-05, 1.326584030556327e+00, 1.269317001441678e+01, 4.799316630088428e-04, 2.877021269046384e+05, 1.261619935419385e+00, 2.810049335916555e+06
1355, 1.398581438350000e+00, 2.183776033212205e-05, 1.326577543552353e+00, 1.263708168302677e+01, 4.738598096525115e-04, 2.877014894941489e+05, 1.247533119737425e+00, 2.808479953176080e+06
1356, 1.441539907040000e+00, 2.183776033212205e-05, 1.326576819095029e+00, 1.258311602725795e+01, 4.688635022929716e-04, 2.877008850863305e+05, 1.234022727774422e+00, 2.806952610058322e+06
1357, 1.484498375720000e+00, 2.183776033212205e-05, 1.326570128572040e+00, 1.253094605745735e+01, 4.635366773915133e-04, 2.877003077162711e+05, 1.221087965394675e+00, 2.805500400248839e+06
1358, 1.527456844410000e+00, 2.183776033212205e-05, 1.326572787569250e+00, 1.248067534919217e+01, 4.594069389527989e-04, 2.876997636589134e+05, 1.208645143689063e+00, 2.804070645588188e+06
1359, 1.570415313100000e+00, 2.183776033202204e-05, 1.326566827584385e+00, 1.243187924832707e+01, 4.542769955524572e-04, 2.876992527874828e+05, 1.196703037779866e+00, 2.802717204518585e+06
1360, 1.613373781790000e+00, 2.183776033202204e-05, 1.326563229578929e+00, 1.238467477048778e+01, 4.496457825950920e-04, 2.876987727895385e+05, 1.185166686346254e+00, 2.801402473419751e+06
1361, 1.656332250480000e+00, 2.183776033202204e-05, 1.326560666044310e+00, 1.233891332957693e+01, 4.456722172267736e-04, 2.876983134041458e+05, 1.174081309012718e+00, 2.800126007954380e+06
1362, 1.699290719170000e+00, 2.183776033202204e-05, 1.326563344158197e+00, 1.229465430033665e+01, 4.419914941690185e-04, 2.876978749679494e+05, 1.163367696843706e+00, 2.798875145887960e+06
1363, 1.742249187860000e+00, 2.183776033192204e-05, 1.326557575871760e+00, 1.225163961892170e+01, 4.374261975969061e-04, 2.876974619840390e+05, 1.153061397319431e+00, 2.797692765360188e+06
1364, 1.785207656550000e+00, 2.183776033192204e-05, 1.326555006854674e+00, 1.221009510918368e+01, 4.334546350075336e-04, 2.876970873777369e+05, 1.143121559952227e+00, 2.796541900191142e+06
1365, 1.828166125240000e+00, 2.183776033192204e-05, 1.326552049714558e+00, 1.216976920159070e+01, 4.299719651043095e-04, 2.876967752420919e+05, 1.133567446926245e+00, 2.795427560129278e+06
1366, 1.871124593930000e+00, 2.183776033192204e-05, 1.326555267609201e+00, 1.213001950738398e+01, 4.271003582477610e-04, 2.876965328897113e+05, 1.124183162679463e+00, 2.794309535033484e+06
1367, 1.914083062620000e+00, 2.183776033182204e-05, 1.326549851289751e+00, 1.208948488367613e+01, 4.230789966018671e-04, 2.876963690952384e+05, 1.114724570061949e+00, 2.793200098333998e+06
1368, 1.957041531310000e+00, 2.183776033182204e-05, 1.326548278968343e+00, 1.204696641641951e+01, 4.204949727342594e-04, 2.876957998654353e+05, 1.105006862878958e+00, 2.792038135949735e+06
1369, 2.000000000000000e+00, 2.183776033182204e-05, 1.326576062882015e+00, 1.201536727261026e+01, 4.000566567218554e-04, 2.877061049331538e+05, 1.096930922533178e+00, 2.791093590947963e+06
1370, -3.333300000000000e-01, 2.533991204422205e-05, 1.336155559764088e+00, 9.260617037370066e+01, 4.161381810750274e-06, 2.908824364222498e+05, 4.051233071525779e-01, 3.043279625136789e+04
1371, -2.932629762990000e-01, 2.533991204422205e-05, 1.336137722197727e+00, 9.260146281662612e+01, 1.470014513764339e-06, 2.908817863974952e+05, 2.357943252495214e-01, 1.875503669869648e+04
1372, -2.579638554210000e-01, 2.533991204422205e-05, 1.336154385024698e+00, 9.259873868702302e+01, 3.649438874367077e-06, 2.908820379033647e+05, 1.815558459002529e-01, 1.531827336599294e+04
1373, -2.268587402450000e-01, 2.533991204412205e-05, 1.336144322076031e+00, 9.259440187463909e+01, 1.951442838830534e-06, 2.908826029188968e+05, 1.619825939144854e-01, 1.429169429971559e+04
1374, -1.994419202700000e-01, 2.533991204412205e-05, 1.336150622136769e+00, 9.258894048831206e+01, 4.705636676005584e-06, 2.908832973662161e+05, 1.540702679987580e-01, 1.398252841854226e+04
1375, -1.752676497180000e-01, 2.533991204412205e-05, 1.336151306547055e+00, 9.258345887677426e+01, 4.884729296900437e-06, 2.908841943196828e+05, 1.504673389324980e-01, 1.388869858665430e+04
1376, -1.539429005510000e-01, 2.533991204412205e-05, 1.336164113626178e+00, 9.257741152218942e+01, 9.012134716108646e-06, 2.908851919629709e+05, 1.486346958634851e-01, 1.386116290012235e+04
1377, -1.351209725690000e-01, 2.533991204412205e-05, 1.336165104070226e+00, 9.256957267411207e+01, 1.039581342942349e-05, 2.908862447110013e+05, 1.476152718482122e-01, 1.385506500717835e+04
1378, -1.184958567280000e-01, 2.533991204412205e-05, 1.336172119057722e+00, 9.256077347129275e+01, 1.361076135415789e-05, 2.908873619541258e+05, 1.470041990274885e-01, 1.385564192705185e+04
1379, -1.037972600030000e-01, 2.533991204412205e-05, 1.336177655455942e+00, 9.255164524670342e+01, 1.642289365052887e-05, 2.908886044804048e+05, 1.466178967344189e-01, 1.385838125952476e+04
1380, -9.078621093630000e-02, 2.533991204402204e-05, 1.336186302993513e+00, 9.254094596538125e+01, 2.410897125388339e-05, 2.908898831041135e+05, 1.463616055710528e-01, 1.386149994932159e+04
1381, -7.925117441300000e-02, 2.533991204402204e-05, 1.336192868396775e+00, 9.252748616471014e+01, 3.442887620528392e-05, 2.908911366110699e+05, 1.461853781358022e-01, 1.386450796016608e+04
1382, -6.900461249730000e-02, 2.533991204402204e-05, 1.336201524772010e+00, 9.251191952237221e+01, 4.012524898246839e-05, 2.908924186073512e+05, 1.460590629846582e-01, 1.386706537806061e+04
1383, -5.987993541990000e-02, 2.533991204402204e-05, 1.336209922018646e+00, 9.250034196002414e+01, 1.662318579654533e-05, 2.908941837705934e+05, 1.459678107583147e-01, 1.386941442598849e+04
1384, -5.172879314310000e-02, 2.533991204402204e-05, 1.336219761389989e+00, 9.250222481792005e+01, -4.315895044385920e-05, 2.908971341259281e+05, 1.459105853751158e-01, 1.387227434446858e+04
1385, -4.441866346870000e-02, 2.533991204402204e-05, 1.336230310012559e+00, 9.251391319192625e+01, -3.947562641755196e-05, 2.909011018131627e+05, 1.459007851751562e-01, 1.387685092675462e+04
1386, -3.783069747710000e-02, 2.533991204402204e-05, 1.336242730827828e+00, 9.248611675441546e+01, 3.175352395023223e-04, 2.909027748900186e+05, 1.459196627794778e-01, 1.388192505559661e+04
1387, -3.185778726780000e-02, 2.533991204402204e-05, 1.336256312307297e+00, 9.232544841748403e+01, 1.209783182367261e-03, 2.908957269489668e+05, 1.459508871470787e-01, 1.388330147540536e+04
1388, -2.640282458740000e-02, 2.533991204402204e-05, 1.336270883415521e+00, 9.203024877810492e+01, 1.621732466412747e-03, 2.908797705802711e+05, 1.467303672801592e-01, 1.390212823602261e+04
1389, -2.137712203200000e-02, 2.533991204402204e-05, 1.336287808285124e+00, 9.199223510301165e+01, -1.862676524181816e-03, 2.908820811538612e+05, 1.481836063142780e-01, 1.394159602469534e+04
1390, -1.669897115810000e-02, 2.533991204402204e-05, 1.336313321049746e+00, 9.311390481789867e+01, -1.259855297876417e-02, 2.909673944295277e+05, 1.522923675012057e-01, 1.409068126887602e+04
1391, -1.229231405650000e-02, 2.533991204402204e-05, 1.336352313688675e+00, 9.574407546000211e+01, -2.163956245284485e-02, 2.911707465652599e+05, 4.203864069661976e-01, 1.947447573819265e+04
1392, -8.085506794949999e-03, 2.533991204402204e-05, 1.336441548717013e+00, 9.641939494494602e+01, 1.113617746748250e-02, 2.912589330442550e+05, 2.534972222698474e+00, 3.498632256817738e+04
1393, -4.010154622500000e-03, 2.533991204402204e-05, 1.336710482599336e+00, 8.436273087590963e+01, 2.373424509443296e-01, 2.905029286276231e+05, 1.510658620134153e+01, 7.728129034183391e+04
1394, 0.000000000000000e+00, 2.533991204402204e-05, 1.328001248453103e+00, 5.196440496555834e+01, 2.586647660448720e-01, 2.887596869871697e+05, 4.680783613586147e+00, 2.901919003023879e+06
1395, 4.011887597850000e-03, 2.533991204402204e-05, 1.326633131206550e+00, 3.412571557576786e+01, 2.435422625070790e-02, 2.881052721292994e+05, 8.052091522395285e+00, 2.958673771761668e+06
1396, 8.056205200680001e-03, 2.533991204402204e-05, 1.327100301753405e+00, 2.898834862041341e+01, 1.617687798551031e-03, 2.880121765456669e+05, 9.698780471525515e+00, 2.707557956603182e+06
1397, 1.213422760060000e-02, 2.533991204402204e-05, 1.327332534237593e+00, 2.790435329182574e+01, 2.338998509754628e-03, 2.879858167374540e+05, 9.358284058616769e+00, 2.589560199541082e+06
1398, 1.624726554020000e-02, 2.533991204402204e-05, 1.327399420809720e+00, 2.735419644799993e+01, 3.853351043795799e-03, 2.879731270707837e+05, 8.730604599731169e+00, 2.547032161254291e+06
1399, 2.039666755470000e-02, 2.533991204402204e-05, 1.327395682425306e+00, 2.675231191860717e+01, 4.169965099244183e-03, 2.879584618037735e+05, 8.206201539149278e+00, 2.523731382647983e+06
1400, 2.458382190520000e-02, 2.533991204402204e-05, 1.327371037321302e+00, 2.614306218768297e+01, 3.956817024148243e-03, 2.879442197009802e+05, 7.782907815270523e+00, 2.504246841089669e+06
1401, 2.881015861120000e-02, 2.533991204402204e-05, 1.327342843471708e+00, 2.558695326777791e+01, 3.635053206357130e-03, 2.879315166844932e+05, 7.433787123336365e+00, 2.486695881943529e+06
1402, 3.307715158840000e-02, 2.533991204402204e-05, 1.327315096872560e+00, 2.509879240546467e+01, 3.341537550918136e-03, 2.879205674507027e+05, 7.137425766146694e+00, 2.471177218593597e+06
1403, 3.738632089750000e-02, 2.533991204402204e-05, 1.327289481043940e+00, 2.467031306991023e+01, 3.102836291096131e-03, 2.879110840699495e+05, 6.880534476622512e+00, 2.457560630221211e+06
1404, 4.173923511390000e-02, 2.533991204402204e-05, 1.327265319766513e+00, 2.429010432414330e+01, 2.911819082593306e-03, 2.879027501662222e+05, 6.653992683269549e+00, 2.445537422546194e+06
1405, 4.613751382460000e-02, 2.533991204402204e-05, 1.327242481479607e+00, 2.394670490703257e+01, 2.758123344401788e-03, 2.878952907089534e+05, 6.449982129793362e+00, 2.434765051399401e+06
1406, 5.058283026210000e-02, 2.533991204402204e-05, 1.327220896848343e+00, 2.363251577750365e+01, 2.627987274764950e-03, 2.878885225658908e+05, 6.264039593464616e+00, 2.424980555137829e+06
1407, 5.507691408390000e-02, 2.533991204402204e-05, 1.327200637494195e+00, 2.334261846845473e+01, 2.513860125867079e-03, 2.878823275011090e+05, 6.094103703253807e+00, 2.416005836205170e+06
1408, 5.962155430870000e-02, 2.533991204392204e-05, 1.327181553566269e+00, 2.307381994461746e+01, 2.412277055073985e-03, 2.878766297131553e+05, 5.938155481108989e+00, 2.407720526897592e+06
1409, 6.421860241959999e-02, 2.533991204392204e-05, 1.327163607886141e+00, 2.282328754762914e+01, 2.321474574454548e-03, 2.878713603709738e+05, 5.793989735420737e+00, 2.400028726350726e+06
1410, 6.886997564640000e-02, 2.533991204392204e-05, 1.327146765587389e+00, 2.258890842679923e+01, 2.239465375484543e-03, 2.878664645356277e+05, 5.660360069165013e+00, 2.392856774609377e+06
1411, 7.357766043930000e-02, 2.533991204392204e-05, 1.327131064001190e+00, 2.236885040141406e+01, 2.165091660890200e-03, 2.878619013871441e+05, 5.535988940020651e+00, 2.386143130929089e+06
1412, 7.834371614890000e-02, 2.533991204392204e-05, 1.327116118815017e+00, 2.216155743975430e+01, 2.097383772989701e-03, 2.878576269156500e+05, 5.419868991820247e+00, 2.379836522266627e+06
1413, 8.317027892560000e-02, 2.533991204392204e-05, 1.327102065508792e+00, 2.196562089671190e+01, 2.035530502132631e-03, 2.878536153544008e+05, 5.310950464359339e+00, 2.373890128620937e+06
1414, 8.805956585650000e-02, 2.533991204392204e-05, 1.327088668407802e+00, 2.177984087847532e+01, 1.978835809216217e-03, 2.878498335636918e+05, 5.208519680798223e+00, 2.368265315879213e+06
