"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        6353,      -8.982629313,      -8.446850576,      -9.252715994,      -9.724431034,      -7.919492736
          0,           0,        6354,       -8.98278098,      -8.447017295,      -9.252864414,       -9.72463768,       -7.91979006
          0,           0,        6355,      -8.982933076,      -8.447184241,      -9.253016375,      -9.724844817,      -7.920087633
          0,           0,        6356,      -8.983085599,      -8.447351391,      -9.253170194,      -9.725052441,      -7.920385465
          0,           0,        6357,      -8.983238542,      -8.447518774,      -9.253325002,      -9.725260548,      -7.920684175
          0,           0,        6358,      -8.983391899,      -8.447686427,      -9.253480368,      -9.725469134,      -7.920983283
          0,           0,        6359,      -8.983545668,      -8.447854377,       -9.25363601,      -9.725677759,      -7.921280677
          0,           0,        6360,      -8.983699847,      -8.448022637,      -9.253791805,      -9.725885645,      -7.921572979
          0,           0,        6361,      -8.983854443,      -8.448191202,       -9.25394774,      -9.726093947,      -7.921865482
          0,           0,        6362,       -8.98400946,      -8.448360078,      -9.254103942,      -9.726302673,      -7.922158335
          0,           0,        6363,      -8.984164904,      -8.448529274,      -9.254260471,      -9.726510119,      -7.922448762
          0,           0,        6364,      -8.984320777,      -8.448698782,      -9.254417397,      -9.726717888,      -7.922739355
          0,           0,        6365,      -8.984477069,       -8.44886856,      -9.254576123,      -9.726926037,      -7.923030655
          0,           0,        6366,       -8.98463376,      -8.449038512,      -9.254733103,      -9.727134566,      -7.923322546
          0,           0,        6367,      -8.984790838,      -8.449208756,      -9.254890916,      -9.727343474,      -7.923614715
          0,           0,        6368,      -8.984948297,      -8.449379302,      -9.255049389,      -9.727552756,      -7.923907174
          0,           0,        6369,      -8.985106139,      -8.449550207,      -9.255209003,      -9.727762407,      -7.924200027
          0,           0,        6370,      -8.985264366,      -8.449721484,      -9.255369244,      -9.727971283,      -7.924492268
          0,           0,        6371,      -8.985422977,      -8.449892892,      -9.255528674,      -9.728177905,      -7.924770273
          0,           0,        6372,      -8.985581959,      -8.450064486,      -9.255689124,      -9.728384637,      -7.925047698
          0,           0,        6373,      -8.985741297,      -8.450236288,      -9.255850021,      -9.728591516,      -7.925325423
          0,           0,        6374,       -8.98590098,      -8.450408316,      -9.256011156,      -9.728798528,      -7.925603512
          0,           0,        6375,      -8.986061002,      -8.450580586,      -9.256172347,      -9.729005781,      -7.925882012
          0,           0,        6376,      -8.986221364,      -8.450753109,      -9.256333502,      -9.729213273,      -7.926160914
          0,           0,        6377,      -8.986382068,      -8.450925902,      -9.256494797,         -9.729421,      -7.926440203
          0,           0,        6378,      -8.986543106,      -8.451098954,      -9.256656041,      -9.729628954,      -7.926719867
          0,           0,        6379,      -8.986704457,      -8.451272261,      -9.256817254,      -9.729837131,      -7.926999889
          0,           0,        6380,      -8.986866113,      -8.451445828,      -9.256978457,      -9.730045524,      -7.927280254
          0,           0,        6381,      -8.987028099,      -8.451619662,       -9.25713968,      -9.730254129,      -7.927560936
          0,           0,        6382,      -8.987190451,      -8.451793773,      -9.257300986,       -9.73046294,      -7.927841946
          0,           0,        6383,      -8.987353186,      -8.451968434,      -9.257464634,      -9.730671954,      -7.928123397
          0,           0,        6384,        -8.9875163,      -8.452143468,      -9.257625187,      -9.730881167,      -7.928405281
          0,           0,        6385,      -8.987679779,      -8.452318606,      -9.257785826,      -9.731090575,      -7.928687473
          0,           0,        6386,      -8.987843615,      -8.452493902,      -9.257947434,      -9.731300175,      -7.928969978
          0,           0,        6387,      -8.988007804,      -8.452669389,      -9.258109576,      -9.731509963,      -7.929252788
          0,           0,        6388,      -8.988172349,      -8.452845091,      -9.258271987,      -9.731719936,      -7.929535893
          0,           0,        6389,      -8.988337252,      -8.453021053,      -9.258434671,      -9.731930091,        -7.9298193
          0,           0,        6390,       -8.98850252,      -8.453197261,      -9.258596952,      -9.732140425,      -7.930102985
          0,           0,        6391,      -8.988668158,      -8.453373639,      -9.258759664,      -9.732350936,      -7.930387135
          0,           0,        6392,      -8.988834176,      -8.453550262,      -9.258922243,       -9.73256162,      -7.930671606
          0,           0,        6393,      -8.989000579,      -8.453727147,      -9.259085112,      -9.732772476,      -7.930956327
          0,           0,        6394,      -8.989167375,      -8.453904305,       -9.25924842,      -9.732983239,      -7.931241225
          0,           0,        6395,      -8.989334563,      -8.454081715,      -9.259411848,      -9.733194143,      -7.931526329
          0,           0,        6396,      -8.989502143,      -8.454259375,      -9.259575459,      -9.733405206,      -7.931811642
          0,           0,        6397,       -8.98967011,      -8.454437322,      -9.259739268,      -9.733616427,      -7.932097157
          0,           0,        6398,      -8.989838464,      -8.454616124,      -9.259896175,      -9.733827804,      -7.932383066
          0,           0,        6399,      -8.990007204,      -8.454794742,      -9.260056981,      -9.734039336,      -7.932669128
          0,           0,        6400,      -8.990176344,      -8.454973535,      -9.260220235,       -9.73425102,      -7.932955403
          0,           0,        6401,      -8.990345889,      -8.455152511,      -9.260384179,      -9.734462856,      -7.933241864
          0,           0,        6402,      -8.990515838,      -8.455331694,      -9.260548754,      -9.734674844,       -7.93352848
          0,           0,        6403,      -8.990686188,      -8.455511146,      -9.260715135,      -9.734886982,      -7.933815378
          0,           0,        6404,      -8.990856937,      -8.455690786,      -9.260879557,      -9.735099272,      -7.934102992
          0,           0,        6405,      -8.991028082,       -8.45587053,      -9.261044175,      -9.735311712,      -7.934390759
          0,           0,        6406,      -8.991199623,      -8.456050451,          -9.26121,      -9.735524304,      -7.934678697
          0,           0,        6407,      -8.991371565,      -8.456230563,      -9.261376423,      -9.735737048,       -7.93496681
          0,           0,        6408,      -8.991543909,      -8.456410883,      -9.261543204,      -9.735949946,      -7.935255093
          0,           0,        6409,      -8.991716657,      -8.456591425,      -9.261710168,         -9.736163,      -7.935543545
          0,           0,        6410,       -8.99188981,      -8.456772198,      -9.261877293,      -9.736376213,      -7.935832168
          0,           0,        6411,      -8.992063366,      -8.456953207,      -9.262044469,      -9.736589587,      -7.936120955
          0,           0,        6412,      -8.992237324,      -8.457134453,      -9.262211741,      -9.736803125,      -7.936409903
          0,           0,        6413,      -8.992411682,      -8.457316439,      -9.262376958,      -9.737016832,       -7.93669914
